ID,Longterm SID,POR Start,POR End,Lat,Lon,rp_b_2-yr,rp_b_5-yr,rp_b_10-yr,rp_b_25-yr,rp_b_50-yr,rp_b_100-yr,FID,key_ix
USC00449301,USC00449301 6,"1893","2020",36.9617,-81.087,2.18514216894356,2.82409213920451,3.25231067000839,3.79933739020431,4.20950519286416,4.62034785211505,"5618",id49_181
USC00443267,USC00443267 6,"1948","2017",36.6633,-80.9139,0,0,0,0,0,0,"5617",id49_182
USC00443272,USC00443272 6,"1907","2020",36.65452,-80.91732,0,0,0,0,0,0,"5617",id49_182
USC00448169,USC00448169 6,"1913","2020",36.6365,-80.2545,2.79024990757031,3.69933383215182,4.41847432786835,5.48686016817778,6.41360823048515,7.46459562115677,"5646",id49_183
USC00445453,USC00445453 6,"1950","2020",36.6667,-80.4481,3.43264591643166,4.50112163620519,5.28328626956241,6.36573567004947,7.242767516046,8.18110514785061,"5646",id49_183
USC00449272,USC00449272 6,"1951","2020",36.77363,-80.26233,0,0,0,0,0,0,"5646",id49_183
USC00446692,USC00446692 6,"1953","2017",36.7764,-80.0272,0,0,0,0,0,0,"5646",id49_183
USC00445300,USC00445300 6,"1930","2020",36.7056,-79.865,0,0,0,0,0,0,"5645",id49_184
USC00447338,USC00447338 6,"1894","2020",36.9769,-79.8961,2.9725093126052,4.00420792810464,4.68236796892942,5.53366682822374,6.16122427418698,6.78081137573422,"5645",id49_184
USW00013728,USW00013728 6,"1945","2020",36.5729,-79.3351,0,0,0,0,0,0,"5648",id49_185
USC00442245,USC00442245 6,"1891","2020",36.56269,-79.36331,2.78652367937125,3.56717917639154,4.08452112775769,4.73873150033757,5.22445732217096,5.70692978601251,"5648",id49_185
USC00441614,USC00441614 6,"1922","2020",36.82204,-79.4102,2.77862415481817,3.8143438712096,4.61879990247025,5.79402854093942,6.79715850394843,7.91920403007955,"5648",id49_185
USC00441746,USC00441746 6,"1891","2020",36.6213,-78.5506,2.7216181748423,3.57596087031927,4.12663746099977,4.80581355087752,5.29795730687449,5.77682207861226,"5647",id49_186
USC00441180,USC00441180 6,"1948","2020",36.60028,-78.30112,2.41402454106231,3.05283574496084,3.50853534765182,4.12452436563636,4.6124082198656,5.12439362277059,"5642",id49_187
USC00441606,USC00441606 6,"1947","2020",36.7775,-78.4756,2.56074097988317,3.2550862745139,3.63963926172955,4.05388311323057,4.31675772620433,4.54541405959818,"5642",id49_187
USC00442790,USC00442790 6,"1893","2020",36.6983,-77.5597,2.66020617461614,3.48206804483406,4.09980103467068,4.97553656235969,5.70174844098812,6.49425955421425,"5641",id49_188
USC00448129,USC00448129 6,"1948","2020",36.9742,-77.4041,0,0,0,0,0,0,"5644",id49_189
USC00444044,USC00444044 6,"1933","2018",36.683,-76.7684,3.08027131716653,4.32628851251754,5.31194019743588,6.77623444383236,8.04637802885145,9.48677054515901,"5643",id49_190
USC00448192,USC00448192 6,"1945","2020",36.7297,-76.6015,2.88491237942892,3.9353466868161,4.76364262849179,5.99057499865732,7.05184887915539,8.25249315410464,"5643",id49_190
USC00448837,USC00448837 6,"1926","2020",36.5954,-76.4388,2.63060408787741,3.7758006364077,5.00748499137467,7.44494426062499,10.2189565013536,14.1933851713371,"5637",id49_191
USW00013769,USW00013769 6,"1945","2020",36.81667,-76.03333,0,0,0,0,0,0,"5637",id49_191
USW00013737,USW00013737 6,"1946","2020",36.9033,-76.1922,3.12523382375549,4.23291939045631,5.00624945674981,6.03134903603901,6.8280452354836,7.65074562680624,"5637",id49_191
USW00013750,USW00013750 6,"1945","2020",36.93746,-76.28926,0,0,0,0,0,0,"5637",id49_191
USC00440385,USC00440385 6,"1953","2015",36.662,-75.9115,0,0,0,0,0,0,"5635",id49_192
USC00441209,USC00441209 6,"1896","2020",37.0908,-81.33639,2.19006937929071,2.79880073412121,3.18051706032924,3.63981756782251,3.96471091591441,4.27444941359609,"5449",id50_181
USW00003859,USW00003859 6,"1959","2020",37.2978,-81.20366,0,0,0,0,0,0,"5449",id50_181
USC00467207,USC00467207 6,"1900","2020",37.3854,-81.08233,1.7721056756025,2.28587081816326,2.71179978706379,3.37249219863973,3.96976742607901,4.67149494000184,"5449",id50_181
USC00446955,USC00446955 6,"1920","2020",37.0556,-80.7842,0,0,0,0,0,0,"5448",id50_182
USC00446999,USC00446999 6,"1968","2020",37.2008,-80.5864,0,0,0,0,0,0,"5448",id50_182
USC00448022,USC00448022 6,"1951","2020",37.27866,-80.68884,0,0,0,0,0,0,"5448",id50_182
USC00441999,USC00441999 6,"1940","2020",37.08169,-80.13486,3.12114712435516,4.34057204481711,5.21928786464781,6.41804498517884,7.37596340330336,8.38882790871645,"5451",id50_183
USC00444676,USC00444676 6,"1951","2016",37.2392,-80.1994,0,0,0,0,0,0,"5451",id50_183
USC00440766,USC00440766 6,"1952","2020",37.2039,-80.4144,0,0,0,0,0,0,"5451",id50_183
USC00444148,USC00444148 6,"1950","2020",37.12587,-79.5251,2.560516278837,3.43595970299201,4.08505592194177,4.99387184957659,5.73853521864682,6.54291463928922,"5450",id50_184
USW00013741,USW00013741 6,"1948","2020",37.3169,-79.9741,2.5642018274982,3.44705811008038,4.10103637961618,5.01590401888331,5.76490762901483,6.5734061567068,"5450",id50_184
USC00440551,USC00440551 6,"1893","2020",37.33388,-79.50684,2.67406498554712,3.63620712261928,4.3648760565893,5.40505571456442,6.27339924703326,7.22641995218364,"5450",id50_184
USC00440166,USC00440166 6,"1945","2020",37.1122,-79.2751,0,0,0,0,0,0,"5445",id50_185
USW00013733,USW00013733 6,"1944","2020",37.32126,-79.20656,2.51812519088354,3.33357549545952,3.97297442251382,4.91522273533871,5.72622481376558,6.63985523557072,"5445",id50_185
USC00441082,USC00441082 6,"1950","2020",37.0679,-78.9517,0,0,0,0,0,0,"5444",id50_186
USC00441955,USC00441955 6,"1950","2020",37.2819,-78.9591,2.61382065461313,3.49452797287648,4.14649702597268,5.05802167573359,5.80386864249081,6.60857364674965,"5444",id50_186
USC00440243,USC00440243 6,"1937","2020",37.3261,-78.8274,2.68751321668311,3.72994172022662,4.59924520500579,5.95502824123116,7.18704316799688,8.64095709527365,"5444",id50_186
USC00441585,USC00441585 6,"1946","2015",37.0521,-78.6496,2.58068230834342,3.6166401931901,4.48287032023282,5.83721456233243,7.07083919647952,8.52961002863678,"5444",id50_186
USC00442941,USC00442941 6,"1897","2020",37.3263,-78.3864,2.67273162571477,3.48512814905651,4.11003985017558,5.01490091678745,5.78069520824807,6.63105083245984,"5447",id50_187
USC00440187,USC00440187 6,"1970","2020",37.3451,-77.9781,0,0,0,0,0,0,"5446",id50_188
USC00444101,USC00444101 6,"1916","2020",37.2992,-77.2775,2.64534281732235,3.65260425303886,4.40824810014227,5.47763255811391,6.36294576142376,7.32770377950119,"5441",id50_189
USC00449151,USC00449151 6,"1948","2020",37.3017,-76.7039,2.71076044294609,4.06411455866813,5.61534426961046,8.87690807111371,12.8047363415274,18.7153199474599,"5440",id50_190
USC00442635,USC00442635 6,"1909","2015",37.3876,-75.9744,0,0,0,0,0,0,"5442",id50_192
USC00469610,USC00469610 6,"1951","2017",37.6731,-82.2762,0,0,0,0,0,0,"5244",id51_179
USC00469416,USC00469416 6,"1901","2020",37.8663,-81.98441,0,0,0,0,0,0,"5243",id51_180
USC00465600,USC00465600 6,"1941","2020",37.74467,-81.88732,0,0,0,0,0,0,"5243",id51_180
USC00467029,USC00467029 6,"1908","2018",37.5741,-81.5355,2.10110193662801,2.58410908847136,2.89470489706541,3.27696774025948,3.55339182944803,3.82188761954461,"5243",id51_180
USC00466325,USC00466325 6,"1940","2020",37.5784,-81.3272,0,0,0,0,0,0,"5246",id51_181
USW00003872,USW00003872 6,"1963","2020",37.7836,-81.123,0,0,0,0,0,0,"5246",id51_181
USC00460580,USC00460580 6,"1893","2020",37.76475,-81.19405,2.01896725143415,2.51381150314686,2.85904204171823,3.31637383569732,3.6715861030024,4.03819850599893,"5246",id51_181
USC00460939,USC00460939 6,"1943","2020",37.64128,-80.88331,1.77644994916854,2.30267478949536,2.73148790488399,3.38617928396028,3.96911732407938,4.64515700756807,"5245",id51_182
USC00460102,USC00460102 6,"1944","2020",37.72716,-80.65837,1.87553500310815,2.44783140314659,2.88181533786897,3.50206318622166,4.02043634126609,4.58991170539963,"5245",id51_182
USC00446012,USC00446012 6,"1907","2020",37.5092,-80.098,0,0,0,0,0,0,"5239",id51_183
USC00465224,USC00465224 6,"1852","2020",37.8566,-80.4042,2.11450484470497,2.74376108006034,3.17042891621905,3.72124580235699,4.1385008798557,4.5600883145716,"5239",id51_183
USC00469522,USC00469522 6,"1888","2020",37.78839,-80.30835,1.97116883460841,2.58196470028859,3.0497672350641,3.72445184770776,4.29326963461376,4.92284216194897,"5239",id51_183
USC00442044,USC00442044 6,"1960","2020",37.81112,-79.98822,0,0,0,0,0,0,"5237",id51_184
USC00444128,USC00444128 6,"1893","2020",37.99951,-79.83227,0,0,0,0,0,0,"5237",id51_184
USC00444039,USC00444039 6,"1960","2020",37.5443,-79.403,0,0,0,0,0,0,"5242",id51_185
USC00443375,USC00443375 6,"1967","2020",37.61838,-79.43575,0,0,0,0,0,0,"5242",id51_185
USC00446593,USC00446593 6,"1926","2020",37.6694,-79.2774,0,0,0,0,0,0,"5242",id51_185
USC00441159,USC00441159 6,"1937","2020",37.7268,-79.3629,0,0,0,0,0,0,"5242",id51_185
USC00444876,USC00444876 6,"1889","2020",37.7767,-79.4385,2.30849176542933,3.26507668228839,4.2356947639707,6.05357903628699,8.01831828408699,10.7101914570352,"5242",id51_185
USC00445690,USC00445690 6,"1948","2020",37.8444,-79.1303,0,0,0,0,0,0,"5242",id51_185
USC00448600,USC00448600 6,"1937","2015",37.6363,-78.9336,2.76249691302066,3.62523133762527,4.23817383723855,5.06366422794954,5.71515259103738,6.39675215356881,"5241",id51_186
USC00441136,USC00441136 6,"1894","2020",37.5083,-78.5333,2.54323327590392,3.48533505884299,4.22031727505982,5.29841058296779,6.22221552055857,7.2589724968093,"5241",id51_186
USC00440993,USC00440993 6,"1939","2018",37.7091,-78.2885,2.64661131154613,3.62115857913793,4.33507048080704,5.32370289813209,6.12522125671857,6.98322287727515,"5268",id51_187
USC00446491,USC00446491 6,"1957","2020",37.8141,-78.2645,0,0,0,0,0,0,"5268",id51_187
USC00448054,USC00448054 6,"1938","2020",37.6664,-77.8769,2.66572646866961,3.89642654786985,4.94289088971006,6.60458904086402,8.14071898298974,9.98038408670528,"5267",id51_188
USW00013740,USW00013740 6,"1930","2020",37.51151,-77.32344,2.76809748059412,3.75165712578936,4.46862765192583,5.45704692571416,6.25492797255461,7.1058879838502,"5270",id51_189
USC00448829,USC00448829 6,"1932","2020",37.7434,-77.04,2.54646336974139,3.51549617765801,4.3037218242776,5.50514586874456,6.573193596767,7.8101330588457,"5270",id51_189
USC00440327,USC00440327 6,"1893","2020",37.75,-77.4833,2.69033245285615,3.62313111432024,4.19306433689583,4.86307268175723,5.3263616882545,5.75962520854698,"5270",id51_189
USC00448894,USC00448894 6,"1893","2020",37.9881,-76.7769,0,0,0,0,0,0,"5269",id51_190
USC00449025,USC00449025 6,"1954","2020",37.5658,-76.8,0,0,0,0,0,0,"5269",id51_190
USC00446475,USC00446475 6,"1955","2020",37.5844,-75.8217,0,0,0,0,0,0,"5263",id51_192
USW00093739,USW00093739 6,"1966","2020",37.93722,-75.47083,0,0,0,0,0,0,"5266",id51_193
USW00003860,USW00003860 6,"1961","2020",38.36532,-82.55485,0,0,0,0,0,0,"5016",id52_178
USC00469321,USC00469321 6,"1925","2016",38.226,-82.4431,0,0,0,0,0,0,"5019",id52_179
USC00465563,USC00465563 6,"1894","2020",38.10263,-81.84643,2.23023664893709,2.75694170888854,3.09705825381938,3.51723221429207,3.82218733399757,4.11931827285857,"5018",id52_180
USW00013866,USW00013866 6,"1947","2020",38.3794,-81.59,2.06963677392917,2.64281720689379,3.05200774249468,3.60550825642734,4.04419011982213,4.50480308168235,"5018",id52_180
USC00465365,USC00465365 6,"1934","2020",38.19345,-81.37007,2.01070045701024,2.53739906492981,2.91122453051382,3.41422141298876,3.81084371096496,4.22548631728426,"5058",id52_181
QUSW2,QUSW2 7,"1953","2017",38.47083,-81.28417,0,0,0,0,0,0,"5058",id52_181
USC00468614,USC00468614 6,"1967","2020",38.22015,-80.89378,0,0,0,0,0,0,"5057",id52_182
USC00461215,USC00461215 6,"1952","2020",38.18731,-80.13359,0,0,0,0,0,0,"5060",id52_183
USC00465672,USC00465672 6,"1893","2016",38.2175,-80.0914,0,0,0,0,0,0,"5060",id52_183
USC00449159,USC00449159 6,"1939","2020",38.17934,-79.58163,0,0,0,0,0,0,"5059",id52_184
USC00448062,USC00448062 6,"1893","2020",38.1692,-79.0844,2.35097769635512,3.24846589248466,3.9358315585366,4.92716396589299,5.76293085725784,6.68795317037855,"5054",id52_185
USC00442208,USC00442208 6,"1893","2020",38.4547,-78.9352,2.16835970363519,2.86995828637782,3.4154527378911,4.2131079178907,4.89456527824466,5.65738878388272,"5053",id52_186
USC00441593,USC00441593 6,"1893","2020",38.0329,-78.5226,3.17601807554078,4.38853759827213,5.23458309504873,6.3555020153612,7.22623943203283,8.12502153344126,"5053",id52_186
USC00443213,USC00443213 6,"1955","2020",38.09079,-78.58937,0,0,0,0,0,0,"5053",id52_186
USC00445050,USC00445050 6,"1916","2020",38.0421,-78.0061,2.64163230725578,3.87011912442583,5.02867337551948,7.05444069527251,9.10651377825558,11.7651533821625,"5056",id52_187
USW00093736,USW00093736 6,"1962","2020",38.1374,-78.4552,0,0,0,0,0,0,"5056",id52_187
USC00446712,USC00446712 6,"1946","2020",38.2323,-78.1202,2.67259571197133,3.78309357319833,4.70323444001536,6.12982286629817,7.41886128931284,8.93270702727143,"5056",id52_187
USC00447904,USC00447904 6,"1945","2020",38.2456,-78.2703,0,0,0,0,0,0,"5056",id52_187
USC00442009,USC00442009 6,"1959","2020",38.2022,-77.3747,0,0,0,0,0,0,"5050",id52_189
USC00185865,USC00185865 6,"1927","2020",38.4927,-76.7259,0,0,0,0,0,0,"5049",id52_190
USW00013721,USW00013721 6,"1945","2020",38.3,-76.41667,0,0,0,0,0,0,"5052",id52_191
USC00187330,USC00187330 6,"1894","2020",38.2122,-75.6822,2.90901445271438,4.07522997102055,4.98726429939052,6.32804229547758,7.47939418360641,8.77387996022641,"5051",id52_192
USW00093720,USW00093720 6,"1948","2020",38.34083,-75.51325,3.13732975407561,3.93356952349476,4.41429697524555,4.97344231538739,5.35605892394384,5.71073446528593,"5051",id52_192
USC00188380,USC00188380 6,"1916","2020",38.23173,-75.37606,3.11068339674366,4.26448784296527,5.07089492578324,6.14089793220691,6.97328926713016,7.833550273843,"5045",id52_193
USC00464200,USC00464200 6,"1915","2020",38.68416,-82.18384,2.23362382172205,2.83661017484494,3.25958773739431,3.82269075613688,4.26215573958784,4.71757636453773,"4835",id53_179
USC00469683,USC00469683 6,"1938","2020",38.5277,-81.91535,2.09732157629981,2.52493694312102,2.81378872989409,3.18541788189466,3.46600327245438,3.74870511655471,"4833",id53_180
USC00467552,USC00467552 6,"1941","2020",38.81727,-81.71178,2.15634329350496,2.83297136884491,3.38097126002241,4.21291400258648,4.94968036480323,5.80016835114693,"4833",id53_180
USC00467287,USC00467287 6,"1969","2020",38.91862,-81.91088,0,0,0,0,0,0,"4833",id53_180
USC00468384,USC00468384 6,"1892","2020",38.80088,-81.35846,2.07837700905917,2.66159763474471,2.99836413246716,3.37480984303927,3.62256139306529,3.8447845588561,"4839",id53_181
USC00463648,USC00463648 6,"1941","2020",38.9099,-81.08443,0,0,0,0,0,0,"4839",id53_181
USC00468662,USC00468662 6,"1917","2020",38.66026,-80.6964,2.03907339643242,2.55162941544857,2.91939093464871,3.41913764628129,3.81697529953748,4.23628107006401,"4837",id53_182
USC00463361,USC00463361 6,"1918","2020",38.6649,-80.7672,0,0,0,0,0,0,"4837",id53_182
USC00461282,USC00461282 6,"1949","2020",38.84575,-80.62006,2.03494256546125,2.57537102116735,2.96029273415388,3.47987731465114,3.89084680815639,4.32161964692052,"4837",id53_182
USC00463544,USC00463544 6,"1888","2020",38.93399,-80.83176,0,0,0,0,0,0,"4837",id53_182
USC00464971,USC00464971 6,"1939","2020",38.63125,-80.08545,0,0,0,0,0,0,"4828",id53_183
USC00463798,USC00463798 6,"1960","2020",38.61956,-80.3821,0,0,0,0,0,0,"4828",id53_183
USC00467649,USC00467649 6,"1953","2020",38.8561,-80.3074,0,0,0,0,0,0,"4828",id53_183
USC00461220,USC00461220 6,"1888","2020",38.9803,-80.2201,0,0,0,0,0,0,"4828",id53_183
USW00013729,USW00013729 6,"1926","2020",38.88989,-79.85544,1.82724598117486,2.39554275039439,2.86631343489367,3.5960385817685,4.25526746876654,5.02932752801349,"4827",id53_184
USC00460509,USC00460509 6,"1944","2020",38.5312,-79.7714,0,0,0,0,0,0,"4827",id53_184
USC00445096,USC00445096 6,"1941","2020",38.6661,-78.3727,2.65970954720588,3.79206687509125,4.77158063620835,6.35189373048016,7.8350842604001,9.63458728260535,"4823",id53_187
USC00449263,USC00449263 6,"1889","2020",38.8969,-78.4679,2.26051921729295,3.18566608554248,3.95873449137915,5.16669133000056,6.26634265750613,7.56604654550352,"4823",id53_187
USC00448888,USC00448888 6,"1897","2016",38.6812,-77.7678,0,0,0,0,0,0,"4822",id53_188
USC00182325,USC00182325 6,"1948","2020",38.9385,-77.1134,2.69754307857791,3.64575257241695,4.40026941367365,5.5272865568443,6.50997085640983,7.6293419606407,"4825",id53_189
USW00013773,USW00013773 6,"1945","2020",38.50362,-77.30503,0,0,0,0,0,0,"4825",id53_189
USW00013743,USW00013743 6,"1941","2020",38.8472,-77.03454,2.39111390184554,3.40072982989311,4.24624165944143,5.5700849621154,6.77757460110982,8.20711247767912,"4825",id53_189
USC00448737,USC00448737 6,"1925","2020",38.8922,-77.2892,2.61884406514003,3.59705653072152,4.44651778406684,5.82194320194064,7.11726175209998,8.69344885269054,"4825",id53_189
USW00093738,USW00093738 6,"1960","2020",38.9349,-77.4473,0,0,0,0,0,0,"4825",id53_189
USC00189070,USC00189070 6,"1956","2016",38.8519,-76.7683,0,0,0,0,0,0,"4824",id53_190
USC00186350,USC00186350 6,"1948","2020",38.9133,-76.97,2.72305835871763,3.76628684803136,4.55357355755937,5.67379928764457,6.60605783869585,7.6265106140239,"4824",id53_190
USC00187806,USC00187806 6,"1948","2020",38.7152,-76.1907,2.94157243231623,4.14330765026044,5.14229554249971,6.69579309221966,8.10354176713033,9.76087483339075,"4864",id53_191
USC00188557,USC00188557 6,"1926","2020",38.972,-76.338,0,0,0,0,0,0,"4864",id53_191
USW00013752,USW00013752 6,"1945","2020",38.9913,-76.4891,0,0,0,0,0,0,"4864",id53_191
USW00013764,USW00013764 6,"1945","2020",38.68974,-75.36253,0,0,0,0,0,0,"4866",id53_193
USC00075320,USC00075320 6,"1945","2020",38.7841,-75.1581,2.90124373907909,3.79329528908803,4.3910096705294,5.15440792169431,5.7267043128816,6.29984909947338,"4866",id53_193
USC00281351,USC00281351 6,"1894","2020",38.95341,-74.93611,2.60158521196187,3.52912955156938,4.31703054726279,5.56699196165232,6.72147742913758,8.10303800150786,"4865",id53_194
USW00003804,USW00003804 6,"1948","2020",39.3395,-81.4438,0,0,0,0,0,0,"4611",id54_181
USC00465963,USC00465963 6,"1927","2020",39.46998,-80.85708,2.13783767111781,2.74163368389668,3.20632207671215,3.87949624629407,4.44946641161503,5.08261650843545,"4610",id54_182
USW00003802,USW00003802 6,"1939","2020",39.29556,-80.22889,0,0,0,0,0,0,"4613",id54_183
USC00461677,USC00461677 6,"1922","2020",39.2682,-80.3522,1.97897536734823,2.68812092224318,3.30135479814513,4.29043699264597,5.21847529403145,6.34416391263386,"4613",id54_183
USC00468986,USC00468986 6,"1948","2020",39.31343,-80.02985,0,0,0,0,0,0,"4613",id54_183
USC00469436,USC00469436 6,"1890","2017",39.044,-80.4725,2.2183073994042,2.88547622455133,3.35147571007992,3.969448131785,4.44992500587358,4.94625640382134,"4613",id54_183
USC00466982,USC00466982 6,"1896","2017",39.1461,-80.0411,2.04063498082628,2.8132234983246,3.4791447870195,4.54996508571108,5.55180968921062,6.76402557716986,"4613",id54_183
USC00462920,USC00462920 6,"1892","2020",39.4583,-80.1353,2.057212200134,2.62667158469977,3.01117429031501,3.50567494411294,3.87889054264715,4.25480191709977,"4613",id54_183
USC00467785,USC00467785 6,"1884","2018",39.3419,-79.6697,2.13808474109125,2.82850306635026,3.3238330334873,3.99687087729829,4.53261566627656,5.09722883553752,"4612",id54_184
USC00460633,USC00460633 6,"1938","2017",39.023,-79.933,2.08771214431063,2.69446470318028,3.11648882770831,3.67401793888927,4.1059046075902,4.55064570752447,"4612",id54_184
USC00466867,USC00466867 6,"1899","2020",39.0736,-79.634,0,0,0,0,0,0,"4612",id54_184
USC00464264,USC00464264 6,"1948","2019",39.4467,-79.5469,2.09230292017521,2.84539154645326,3.38662747169718,4.1232091518274,4.71043539534243,5.33011289417209,"4612",id54_184
USC00460527,USC00460527 6,"1902","2020",39.2728,-79.3684,2.08885520323679,2.77612718511005,3.30260156923907,4.06203664626805,4.70241298034455,5.41128784765626,"4649",id54_185
USC00186620,USC00186620 6,"1893","2020",39.41317,-79.40025,2.00053023946386,2.67797703544867,3.18571514532149,3.90364443305227,4.49750414137489,5.14419603890686,"4649",id54_185
USC00467730,USC00467730 6,"1870","2020",39.33898,-78.77106,0,0,0,0,0,0,"4647",id54_186
USC00466163,USC00466163 6,"1892","2017",39.0461,-78.9664,0,0,0,0,0,0,"4647",id54_186
USC00469281,USC00469281 6,"1917","2016",39.10592,-78.58089,2.0944115278593,2.78366064222507,3.35319985939054,4.23398643146013,5.02792975395327,5.95840971961266,"4647",id54_186
